Transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transaction Tax,,,,,,,,,Transaction Detail,,,,,,,,,,,,,,,,,Transaction Detail Tax,,,,,,,,,,,,,,,,,
*required. Your actual company tin no,"*required, current version ""1.1""","*required, please get the code from transaction_code sheet","*required,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*required, accepted code can be find in transaction_code sheet","*required, date. Date format = ""YYYY-MM-DD""","*required, timestamp. Time format = ""HH:MM:SS""","*required,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*optional, accepts number only","*optional, may refer to sheet for accepted cycle name","*optional, date_format:YYYY-MM-DD","*optional, time:HH:MM:SS","*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction",*optional,"*optional, max 300 character","*optional,","*optional,date_format:YYYY-MM-DD","*optional,time:HH:MM:SS","*optional, max 150 character, cannot contain duplicate value","*optional, max 150 character",*required,*required,*required,*required,*optional,*optional,*required,*optional,*optional,*optional,*optional,*optional,*optional,*optional,*optional,*optional,*optional,"*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction","*optional,accepted code can be find in transaction_code sheet. You may only define 1 code per transaction",*optional,*optional,*optional,"*optional, max character is 14","*optional, max character is 20, minimum character is 12","*optional,accepted code can be find in transaction_code sheet.","*optional, max character is 12","*optional, max character is 3","*optional, max character is 300","*optional, max character is 12","*optional, only accepts numbers","*optional, max character is 300","*optional, max character is 300",*required. follow the code in sheet 1,"*optional, only accepts numbers","*required, only accepts numbers","*optional, follow the code in sheet 1",*optional,"*optional, only accepts numbers","*optional, follow the code in sheet 1",*optional,"*optional, only accepts numbers","*required, the code can be found in transaction_code sheet, if have more than 1 code, use ; as seperator; e.g:001;002;003",*required,"*required, only accepts numbers",*optional,*optional,"*required, only accepts numbers","*required, only accepts numbers",*optional,"*optional, can refer to transaction_code sheet to get code",*optional,*optional,*optional,*optional,*optional,*optional,*optional,"*optional, can refer to transaction_code sheet to get code","*required, follow the code in sheet 1",*optional,"*required, only accepts numbers","*required, only accepts numbers","*required, only accepts numbers","*required, only accepts numbers","*optional, follow the code in sheet 1","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, follow the code in sheet 1","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers","*optional, only accepts numbers"
C23768804020,1.1,STR_000001,INV1111_V1_000440,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000441,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000442,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000443,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000444,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000445,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000446,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000447,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000448,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000449,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000450,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000451,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000452,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000453,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000454,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000455,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000456,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000457,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000458,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000459,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000460,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000461,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000462,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000463,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000464,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000465,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000466,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000467,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000468,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000469,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000470,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000471,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000472,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000473,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000474,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000475,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000476,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000477,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000478,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000479,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000480,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000481,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000482,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000483,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000484,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000485,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000486,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000487,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000488,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000489,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000490,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000491,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000492,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000493,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000494,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000495,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000496,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000497,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000498,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000499,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000500,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000501,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000502,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000503,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000504,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000505,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000506,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000507,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
C23768804020,1.1,STR_000001,INV1111_V1_000508,CUST_000001,2025-11-11,09:30:14,MYR,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,01,,0,,,,,,,001,ADI ITEM 0001,1.00,,,1.00,1.00,1,,,,,,,,,,01,,0,0,0,0,,,,,,,,,,,,
